datetime,date,settlement_period,national_demand,transmission_system_demand,england_wales_demand,wind_generation,solar_generation,hour,day,month,weekday,is_weekend
2023-08-03 10:30:00,2023-08-03,22,23997,25417,21822,1959,6449,10,3,8,Thursday,False
2023-08-03 11:00:00,2023-08-03,23,23653,24911,21455,1988,6035,11,3,8,Thursday,False
2023-08-03 11:30:00,2023-08-03,24,23364,24579,21194,2017,5823,11,3,8,Thursday,False
2023-08-03 12:00:00,2023-08-03,25,23514,24564,21365,2040,6081,12,3,8,Thursday,False
2023-08-03 12:30:00,2023-08-03,26,23485,24485,21322,2063,5339,12,3,8,Thursday,False
2023-08-03 13:00:00,2023-08-03,27,23472,24296,21326,2097,5421,13,3,8,Thursday,False
2023-08-03 13:30:00,2023-08-03,28,23351,24170,21258,2130,5552,13,3,8,Thursday,False
2023-08-03 14:00:00,2023-08-03,29,23275,23975,21186,2145,5396,14,3,8,Thursday,False
2023-08-03 14:30:00,2023-08-03,30,23095,23824,21025,2160,5185,14,3,8,Thursday,False
2023-08-03 15:00:00,2023-08-03,31,23220,23823,21151,2167,5345,15,3,8,Thursday,False
2023-08-03 15:30:00,2023-08-03,32,23584,24156,21547,2173,4906,15,3,8,Thursday,False
2023-08-03 16:00:00,2023-08-03,33,24185,24770,22109,2167,3949,16,3,8,Thursday,False
2023-08-03 16:30:00,2023-08-03,34,25224,25844,23061,2161,3796,16,3,8,Thursday,False
2023-08-03 17:00:00,2023-08-03,35,26183,26884,23916,2118,3266,17,3,8,Thursday,False
2023-08-03 17:30:00,2023-08-03,36,26391,27156,24114,2074,2771,17,3,8,Thursday,False
2023-08-03 18:00:00,2023-08-03,37,26506,27111,24292,2007,2159,18,3,8,Thursday,False
2023-08-03 18:30:00,2023-08-03,38,26720,27374,24583,1939,1491,18,3,8,Thursday,False
2023-08-03 19:00:00,2023-08-03,39,26718,27267,24694,1849,861,19,3,8,Thursday,False
2023-08-03 19:30:00,2023-08-03,40,26515,27136,24538,1759,481,19,3,8,Thursday,False
2023-08-03 20:00:00,2023-08-03,41,26420,27068,24496,1713,175,20,3,8,Thursday,False
2023-08-03 20:30:00,2023-08-03,42,26144,26892,24210,1667,8,20,3,8,Thursday,False
2023-08-03 21:00:00,2023-08-03,43,25796,26724,23948,1645,0,21,3,8,Thursday,False
2023-08-03 21:30:00,2023-08-03,44,25239,26271,23356,1622,0,21,3,8,Thursday,False
2023-08-03 22:00:00,2023-08-03,45,24057,25651,22295,1615,0,22,3,8,Thursday,False
2023-08-03 22:30:00,2023-08-03,46,22910,24704,21300,1607,0,22,3,8,Thursday,False
2023-08-03 23:00:00,2023-08-03,47,21334,22959,19804,1616,0,23,3,8,Thursday,False
2023-08-03 23:30:00,2023-08-03,48,20287,21756,18871,1625,0,23,3,8,Thursday,False
2023-08-04 00:00:00,2023-08-04,1,19437,20994,18107,1574,0,0,4,8,Friday,False
2023-08-04 00:30:00,2023-08-04,2,18941,20548,17633,1523,0,0,4,8,Friday,False
2023-08-04 01:00:00,2023-08-04,3,18592,20541,17285,1531,0,1,4,8,Friday,False
2023-08-04 01:30:00,2023-08-04,4,18338,20288,17083,1538,0,1,4,8,Friday,False
2023-08-04 02:00:00,2023-08-04,5,17910,20181,16719,1549,0,2,4,8,Friday,False
2023-08-04 02:30:00,2023-08-04,6,17525,19914,16354,1560,0,2,4,8,Friday,False
2023-08-04 03:00:00,2023-08-04,7,17347,19551,16164,1552,0,3,4,8,Friday,False
2023-08-04 03:30:00,2023-08-04,8,17157,19397,15955,1544,0,3,4,8,Friday,False
2023-08-04 04:00:00,2023-08-04,9,17090,19743,15878,1503,0,4,4,8,Friday,False
2023-08-04 04:30:00,2023-08-04,10,17097,19733,15903,1461,0,4,4,8,Friday,False
2023-08-04 05:00:00,2023-08-04,11,17354,20169,16124,1433,0,5,4,8,Friday,False
2023-08-04 05:30:00,2023-08-04,12,17846,20525,16522,1404,3,5,4,8,Friday,False
2023-08-04 06:00:00,2023-08-04,13,19555,22124,18106,1408,110,6,4,8,Friday,False
2023-08-04 06:30:00,2023-08-04,14,20881,23307,19298,1412,342,6,4,8,Friday,False
2023-08-04 07:00:00,2023-08-04,15,22626,24820,20877,1442,701,7,4,8,Friday,False
2023-08-04 07:30:00,2023-08-04,16,23385,25504,21561,1471,1185,7,4,8,Friday,False
2023-08-04 08:00:00,2023-08-04,17,24788,25994,22736,1495,1805,8,4,8,Friday,False
2023-08-04 08:30:00,2023-08-04,18,25406,26625,23260,1518,2411,8,4,8,Friday,False
2023-08-04 09:00:00,2023-08-04,19,25886,27195,23672,1501,2990,9,4,8,Friday,False
2023-08-04 09:30:00,2023-08-04,20,25977,27261,23713,1484,3183,9,4,8,Friday,False
2023-08-04 10:00:00,2023-08-04,21,25915,27371,23646,1420,3574,10,4,8,Friday,False
2023-08-04 10:30:00,2023-08-04,22,25593,27079,23308,1355,3983,10,4,8,Friday,False
2023-08-04 11:00:00,2023-08-04,23,25383,26869,23071,1323,4664,11,4,8,Friday,False
2023-08-04 11:30:00,2023-08-04,24,25030,26516,22710,1290,4825,11,4,8,Friday,False
2023-08-04 12:00:00,2023-08-04,25,24932,26418,22580,1266,4776,12,4,8,Friday,False
2023-08-04 12:30:00,2023-08-04,26,24718,26204,22356,1242,5205,12,4,8,Friday,False
2023-08-04 13:00:00,2023-08-04,27,24301,25786,21947,1229,4860,13,4,8,Friday,False
2023-08-04 13:30:00,2023-08-04,28,23733,25217,21391,1215,5096,13,4,8,Friday,False
2023-08-04 14:00:00,2023-08-04,29,23472,24954,21164,1174,5024,14,4,8,Friday,False
2023-08-04 14:30:00,2023-08-04,30,23292,24773,20982,1133,5120,14,4,8,Friday,False
2023-08-04 15:00:00,2023-08-04,31,23547,25029,21248,1090,5178,15,4,8,Friday,False
2023-08-04 15:30:00,2023-08-04,32,23787,25268,21479,1046,5132,15,4,8,Friday,False
2023-08-04 16:00:00,2023-08-04,33,24224,25705,21862,983,4013,16,4,8,Friday,False
2023-08-04 16:30:00,2023-08-04,34,24734,26214,22299,920,3525,16,4,8,Friday,False
2023-08-04 17:00:00,2023-08-04,35,25335,26816,22811,852,3038,17,4,8,Friday,False
2023-08-04 17:30:00,2023-08-04,36,25880,27306,23340,784,2455,17,4,8,Friday,False
2023-08-04 18:00:00,2023-08-04,37,26211,27492,23707,709,1780,18,4,8,Friday,False
2023-08-04 18:30:00,2023-08-04,38,26160,27293,23650,633,1251,18,4,8,Friday,False
2023-08-04 19:00:00,2023-08-04,39,25727,27006,23288,558,809,19,4,8,Friday,False
2023-08-04 19:30:00,2023-08-04,40,25691,26855,23261,483,403,19,4,8,Friday,False
2023-08-04 20:00:00,2023-08-04,41,25483,26418,23112,447,95,20,4,8,Friday,False
2023-08-04 20:30:00,2023-08-04,42,25225,26162,22842,411,1,20,4,8,Friday,False
2023-08-04 21:00:00,2023-08-04,43,24953,26238,22580,389,0,21,4,8,Friday,False
2023-08-04 21:30:00,2023-08-04,44,24400,25693,21952,367,0,21,4,8,Friday,False
2023-08-04 22:00:00,2023-08-04,45,23513,24988,21158,355,0,22,4,8,Friday,False
2023-08-04 22:30:00,2023-08-04,46,22697,24213,20486,343,0,22,4,8,Friday,False
2023-08-04 23:00:00,2023-08-04,47,21411,22332,19301,348,0,23,4,8,Friday,False
2023-08-04 23:30:00,2023-08-04,48,20640,21541,18617,353,0,23,4,8,Friday,False
2023-08-05 00:00:00,2023-08-05,1,19496,20473,17538,360,0,0,5,8,Saturday,True
2023-08-05 00:30:00,2023-08-05,2,18961,19939,17057,366,0,0,5,8,Saturday,True
2023-08-05 01:00:00,2023-08-05,3,18628,19757,16792,420,0,1,5,8,Saturday,True
2023-08-05 01:30:00,2023-08-05,4,18398,19534,16620,474,0,1,5,8,Saturday,True
2023-08-05 02:00:00,2023-08-05,5,17879,19148,16122,542,0,2,5,8,Saturday,True
2023-08-05 02:30:00,2023-08-05,6,17445,18712,15730,610,0,2,5,8,Saturday,True
2023-08-05 03:00:00,2023-08-05,7,17183,18352,15461,690,0,3,5,8,Saturday,True
2023-08-05 03:30:00,2023-08-05,8,17067,18245,15328,770,0,3,5,8,Saturday,True
2023-08-05 04:00:00,2023-08-05,9,16778,18662,15060,876,0,4,5,8,Saturday,True
2023-08-05 04:30:00,2023-08-05,10,16610,18512,14901,982,0,4,5,8,Saturday,True
2023-08-05 05:00:00,2023-08-05,11,16689,18942,14980,1047,0,5,5,8,Saturday,True
2023-08-05 05:30:00,2023-08-05,12,16803,19063,15075,1111,0,5,5,8,Saturday,True
2023-08-05 06:00:00,2023-08-05,13,17414,19420,15642,1164,38,6,5,8,Saturday,True
2023-08-05 06:30:00,2023-08-05,14,18049,20042,16264,1217,156,6,5,8,Saturday,True
2023-08-05 07:00:00,2023-08-05,15,19231,20518,17349,1231,322,7,5,8,Saturday,True
2023-08-05 07:30:00,2023-08-05,16,20194,21454,18236,1244,527,7,5,8,Saturday,True
2023-08-05 08:00:00,2023-08-05,17,21619,22398,19504,1274,766,8,5,8,Saturday,True
2023-08-05 08:30:00,2023-08-05,18,22410,23120,20185,1303,953,8,5,8,Saturday,True
2023-08-05 09:00:00,2023-08-05,19,23375,23986,21041,1340,1190,9,5,8,Saturday,True
2023-08-05 09:30:00,2023-08-05,20,23648,24319,21301,1377,1663,9,5,8,Saturday,True
2023-08-05 10:00:00,2023-08-05,21,23895,24433,21530,1425,2017,10,5,8,Saturday,True
2023-08-05 10:30:00,2023-08-05,22,23756,24261,21406,1473,2386,10,5,8,Saturday,True
2023-08-05 11:00:00,2023-08-05,23,23535,24040,21198,1559,2782,11,5,8,Saturday,True
2023-08-05 11:30:00,2023-08-05,24,23437,23942,21133,1644,3045,11,5,8,Saturday,True
2023-08-05 12:00:00,2023-08-05,25,23443,23948,21106,1719,3255,12,5,8,Saturday,True
2023-08-05 12:30:00,2023-08-05,26,23091,23596,20816,1793,3662,12,5,8,Saturday,True
2023-08-05 13:00:00,2023-08-05,27,22481,22994,20198,1846,3851,13,5,8,Saturday,True
2023-08-05 13:30:00,2023-08-05,28,21891,22518,19574,1898,3851,13,5,8,Saturday,True
2023-08-05 14:00:00,2023-08-05,29,21403,22054,19109,1934,3597,14,5,8,Saturday,True
2023-08-05 14:30:00,2023-08-05,30,21353,22009,19098,1969,3295,14,5,8,Saturday,True
2023-08-05 15:00:00,2023-08-05,31,21760,23057,19427,1976,2903,15,5,8,Saturday,True
2023-08-05 15:30:00,2023-08-05,32,22173,23644,19822,1982,2641,15,5,8,Saturday,True
2023-08-05 16:00:00,2023-08-05,33,22630,24137,20224,1938,2487,16,5,8,Saturday,True
2023-08-05 16:30:00,2023-08-05,34,23234,24654,20790,1893,2094,16,5,8,Saturday,True
2023-08-05 17:00:00,2023-08-05,35,24037,24917,21475,1874,1917,17,5,8,Saturday,True
2023-08-05 17:30:00,2023-08-05,36,24325,25168,21748,1855,1681,17,5,8,Saturday,True
2023-08-05 18:00:00,2023-08-05,37,24539,25044,22004,1847,1297,18,5,8,Saturday,True
2023-08-05 18:30:00,2023-08-05,38,24694,25245,22185,1838,1076,18,5,8,Saturday,True
2023-08-05 19:00:00,2023-08-05,39,24145,24805,21759,1821,648,19,5,8,Saturday,True
2023-08-05 19:30:00,2023-08-05,40,24063,24885,21688,1804,346,19,5,8,Saturday,True
2023-08-05 20:00:00,2023-08-05,41,23319,24920,20940,1778,120,20,5,8,Saturday,True
2023-08-05 20:30:00,2023-08-05,42,23026,24880,20663,1751,4,20,5,8,Saturday,True
2023-08-05 21:00:00,2023-08-05,43,23038,25108,20683,1724,0,21,5,8,Saturday,True
2023-08-05 21:30:00,2023-08-05,44,22891,25057,20516,1697,0,21,5,8,Saturday,True
2023-08-05 22:00:00,2023-08-05,45,22038,24334,19759,1679,0,22,5,8,Saturday,True
2023-08-05 22:30:00,2023-08-05,46,21071,23368,18902,1660,0,22,5,8,Saturday,True
2023-08-05 23:00:00,2023-08-05,47,20040,21659,17944,1648,0,23,5,8,Saturday,True
2023-08-05 23:30:00,2023-08-05,48,18925,20346,16941,1636,0,23,5,8,Saturday,True
2023-08-06 00:00:00,2023-08-06,1,18229,20023,16310,1540,0,0,6,8,Sunday,True
2023-08-06 00:30:00,2023-08-06,2,17738,19782,15864,1444,0,0,6,8,Sunday,True
2023-08-06 01:00:00,2023-08-06,3,17282,19764,15469,1434,0,1,6,8,Sunday,True
2023-08-06 01:30:00,2023-08-06,4,16936,19515,15173,1424,0,1,6,8,Sunday,True
2023-08-06 02:00:00,2023-08-06,5,16608,19104,14876,1410,0,2,6,8,Sunday,True
2023-08-06 02:30:00,2023-08-06,6,16264,18832,14578,1396,0,2,6,8,Sunday,True
2023-08-06 03:00:00,2023-08-06,7,16004,18443,14349,1386,0,3,6,8,Sunday,True
2023-08-06 03:30:00,2023-08-06,8,15765,18289,14089,1376,0,3,6,8,Sunday,True
2023-08-06 04:00:00,2023-08-06,9,15828,18288,14131,1332,0,4,6,8,Sunday,True
2023-08-06 04:30:00,2023-08-06,10,15452,17983,13785,1287,0,4,6,8,Sunday,True
2023-08-06 05:00:00,2023-08-06,11,15344,18255,13677,1261,0,5,6,8,Sunday,True
2023-08-06 05:30:00,2023-08-06,12,15375,18300,13726,1234,6,5,6,8,Sunday,True
2023-08-06 06:00:00,2023-08-06,13,15938,18410,14245,1225,150,6,6,8,Sunday,True
2023-08-06 06:30:00,2023-08-06,14,16283,18639,14576,1216,612,6,6,8,Sunday,True
2023-08-06 07:00:00,2023-08-06,15,16945,18688,15169,1284,1254,7,6,8,Sunday,True
2023-08-06 07:30:00,2023-08-06,16,17043,18694,15141,1352,2150,7,6,8,Sunday,True
2023-08-06 08:00:00,2023-08-06,17,17651,19453,15621,1416,3149,8,6,8,Sunday,True
2023-08-06 08:30:00,2023-08-06,18,17816,19614,15678,1479,4190,8,6,8,Sunday,True
2023-08-06 09:00:00,2023-08-06,19,18315,19805,16107,1519,5090,9,6,8,Sunday,True
2023-08-06 09:30:00,2023-08-06,20,18533,20021,16286,1558,5864,9,6,8,Sunday,True
2023-08-06 10:00:00,2023-08-06,21,18785,20372,16485,1561,6242,10,6,8,Sunday,True
2023-08-06 10:30:00,2023-08-06,22,18649,20240,16348,1563,6755,10,6,8,Sunday,True
2023-08-06 11:00:00,2023-08-06,23,18646,20133,16315,1578,7149,11,6,8,Sunday,True
2023-08-06 11:30:00,2023-08-06,24,18810,20298,16441,1593,7255,11,6,8,Sunday,True
2023-08-06 12:00:00,2023-08-06,25,19253,20708,16885,1601,6798,12,6,8,Sunday,True
2023-08-06 12:30:00,2023-08-06,26,19699,21140,17354,1608,6689,12,6,8,Sunday,True
2023-08-06 13:00:00,2023-08-06,27,19192,20635,16868,1598,6366,13,6,8,Sunday,True
2023-08-06 13:30:00,2023-08-06,28,18770,20149,16509,1588,6737,13,6,8,Sunday,True
2023-08-06 14:00:00,2023-08-06,29,18772,20196,16611,1578,5875,14,6,8,Sunday,True
2023-08-06 14:30:00,2023-08-06,30,18861,20247,16681,1567,5860,14,6,8,Sunday,True
2023-08-06 15:00:00,2023-08-06,31,19055,20167,16901,1554,5961,15,6,8,Sunday,True
2023-08-06 15:30:00,2023-08-06,32,19617,20661,17409,1541,5457,15,6,8,Sunday,True
2023-08-06 16:00:00,2023-08-06,33,20421,21606,18139,1499,4707,16,6,8,Sunday,True
2023-08-06 16:30:00,2023-08-06,34,21716,22975,19357,1456,4372,16,6,8,Sunday,True
2023-08-06 17:00:00,2023-08-06,35,22853,23990,20426,1390,4113,17,6,8,Sunday,True
2023-08-06 17:30:00,2023-08-06,36,23593,24745,21166,1324,3372,17,6,8,Sunday,True
2023-08-06 18:00:00,2023-08-06,37,24464,25523,22080,1206,2555,18,6,8,Sunday,True
2023-08-06 18:30:00,2023-08-06,38,25013,26036,22629,1087,1770,18,6,8,Sunday,True
2023-08-06 19:00:00,2023-08-06,39,25206,26299,22844,938,1111,19,6,8,Sunday,True
2023-08-06 19:30:00,2023-08-06,40,24924,26054,22564,789,513,19,6,8,Sunday,True
2023-08-06 20:00:00,2023-08-06,41,24737,25912,22428,732,153,20,6,8,Sunday,True
2023-08-06 20:30:00,2023-08-06,42,24680,25914,22350,674,2,20,6,8,Sunday,True
2023-08-06 21:00:00,2023-08-06,43,24563,25833,22284,650,0,21,6,8,Sunday,True
2023-08-06 21:30:00,2023-08-06,44,23977,25389,21726,626,0,21,6,8,Sunday,True
2023-08-06 22:00:00,2023-08-06,45,23278,24708,21075,614,0,22,6,8,Sunday,True
2023-08-06 22:30:00,2023-08-06,46,22187,23667,20105,602,0,22,6,8,Sunday,True
2023-08-06 23:00:00,2023-08-06,47,20754,22200,18800,602,0,23,6,8,Sunday,True
2023-08-06 23:30:00,2023-08-06,48,19650,21109,17792,601,0,23,6,8,Sunday,True
2023-08-07 00:00:00,2023-08-07,1,18901,20213,17137,605,0,0,7,8,Monday,False
2023-08-07 00:30:00,2023-08-07,2,18417,19788,16720,608,0,0,7,8,Monday,False
2023-08-07 01:00:00,2023-08-07,3,17963,19421,16321,625,0,1,7,8,Monday,False
2023-08-07 01:30:00,2023-08-07,4,17780,19277,16143,642,0,1,7,8,Monday,False
2023-08-07 02:00:00,2023-08-07,5,17562,19038,15964,661,0,2,7,8,Monday,False
2023-08-07 02:30:00,2023-08-07,6,17241,18759,15666,679,0,2,7,8,Monday,False
2023-08-07 03:00:00,2023-08-07,7,17051,18570,15480,691,0,3,7,8,Monday,False
2023-08-07 03:30:00,2023-08-07,8,16825,18343,15307,703,0,3,7,8,Monday,False
2023-08-07 04:00:00,2023-08-07,9,16830,18347,15337,715,0,4,7,8,Monday,False
2023-08-07 04:30:00,2023-08-07,10,16827,18240,15378,726,0,4,7,8,Monday,False
2023-08-07 05:00:00,2023-08-07,11,17304,18685,15804,730,0,5,7,8,Monday,False
2023-08-07 05:30:00,2023-08-07,12,17687,18969,16162,733,10,5,7,8,Monday,False
2023-08-07 06:00:00,2023-08-07,13,19220,20589,17597,729,234,6,7,8,Monday,False
2023-08-07 06:30:00,2023-08-07,14,20712,22072,18927,725,779,6,7,8,Monday,False
2023-08-07 07:00:00,2023-08-07,15,22102,23470,20116,760,1520,7,7,8,Monday,False
2023-08-07 07:30:00,2023-08-07,16,22705,24049,20624,794,2417,7,7,8,Monday,False
2023-08-07 08:00:00,2023-08-07,17,23505,24795,21232,870,3365,8,7,8,Monday,False
2023-08-07 08:30:00,2023-08-07,18,23598,24880,21297,946,4421,8,7,8,Monday,False
2023-08-07 09:00:00,2023-08-07,19,23431,24861,21098,1031,5157,9,7,8,Monday,False
2023-08-07 09:30:00,2023-08-07,20,23017,24487,20623,1115,5833,9,7,8,Monday,False
2023-08-07 10:00:00,2023-08-07,21,22680,24050,20325,1182,6381,10,7,8,Monday,False
2023-08-07 10:30:00,2023-08-07,22,22496,23944,20227,1249,7112,10,7,8,Monday,False
2023-08-07 11:00:00,2023-08-07,23,22369,23783,20108,1336,7094,11,7,8,Monday,False
2023-08-07 11:30:00,2023-08-07,24,22460,23830,20285,1423,7034,11,7,8,Monday,False
2023-08-07 12:00:00,2023-08-07,25,22597,23941,20454,1488,7405,12,7,8,Monday,False
2023-08-07 12:30:00,2023-08-07,26,22354,23693,20233,1552,7839,12,7,8,Monday,False
2023-08-07 13:00:00,2023-08-07,27,22185,23524,20060,1621,7878,13,7,8,Monday,False
2023-08-07 13:30:00,2023-08-07,28,22128,23485,20065,1689,7149,13,7,8,Monday,False
2023-08-07 14:00:00,2023-08-07,29,22157,23627,20096,1743,7088,14,7,8,Monday,False
2023-08-07 14:30:00,2023-08-07,30,21829,23311,19778,1796,6701,14,7,8,Monday,False
2023-08-07 15:00:00,2023-08-07,31,22043,23471,19979,1815,6220,15,7,8,Monday,False
2023-08-07 15:30:00,2023-08-07,32,22358,23768,20291,1834,5551,15,7,8,Monday,False
2023-08-07 16:00:00,2023-08-07,33,22788,24121,20643,1818,5029,16,7,8,Monday,False
2023-08-07 16:30:00,2023-08-07,34,23589,25038,21352,1802,4607,16,7,8,Monday,False
2023-08-07 17:00:00,2023-08-07,35,24756,26238,22410,1749,4101,17,7,8,Monday,False
2023-08-07 17:30:00,2023-08-07,36,25711,27171,23316,1696,3332,17,7,8,Monday,False
2023-08-07 18:00:00,2023-08-07,37,26035,27293,23672,1564,2587,18,7,8,Monday,False
2023-08-07 18:30:00,2023-08-07,38,26457,27679,24136,1431,1940,18,7,8,Monday,False
2023-08-07 19:00:00,2023-08-07,39,26761,27862,24508,1305,1165,19,7,8,Monday,False
2023-08-07 19:30:00,2023-08-07,40,26746,27918,24486,1179,602,19,7,8,Monday,False
2023-08-07 20:00:00,2023-08-07,41,25687,26807,23433,1156,147,20,7,8,Monday,False
2023-08-07 20:30:00,2023-08-07,42,25469,26650,23299,1132,1,20,7,8,Monday,False
2023-08-07 21:00:00,2023-08-07,43,25930,27050,23765,1160,0,21,7,8,Monday,False
2023-08-07 21:30:00,2023-08-07,44,25260,26493,23150,1187,0,21,7,8,Monday,False
2023-08-07 22:00:00,2023-08-07,45,23931,25288,21946,1191,0,22,7,8,Monday,False
2023-08-07 22:30:00,2023-08-07,46,22486,23916,20627,1195,0,22,7,8,Monday,False
2023-08-07 23:00:00,2023-08-07,47,21232,22635,19477,1201,0,23,7,8,Monday,False
2023-08-07 23:30:00,2023-08-07,48,19936,21170,18323,1207,0,23,7,8,Monday,False
2023-08-08 00:00:00,2023-08-08,1,19281,20647,17736,1242,0,0,8,8,Tuesday,False
2023-08-08 00:30:00,2023-08-08,2,18680,20171,17183,1276,0,0,8,8,Tuesday,False
2023-08-08 01:00:00,2023-08-08,3,18388,19942,16915,1274,0,1,8,8,Tuesday,False
2023-08-08 01:30:00,2023-08-08,4,18111,19665,16751,1272,0,1,8,8,Tuesday,False
2023-08-08 02:00:00,2023-08-08,5,17759,19313,16385,1267,0,2,8,8,Tuesday,False
2023-08-08 02:30:00,2023-08-08,6,17507,19062,16209,1261,0,2,8,8,Tuesday,False
2023-08-08 03:00:00,2023-08-08,7,17288,18842,15962,1264,0,3,8,8,Tuesday,False
2023-08-08 03:30:00,2023-08-08,8,17147,18702,15829,1266,0,3,8,8,Tuesday,False
2023-08-08 04:00:00,2023-08-08,9,17099,18986,15782,1228,0,4,8,8,Tuesday,False
2023-08-08 04:30:00,2023-08-08,10,17266,19144,15947,1190,0,4,8,8,Tuesday,False
2023-08-08 05:00:00,2023-08-08,11,17609,19548,16258,1156,0,5,8,8,Tuesday,False
2023-08-08 05:30:00,2023-08-08,12,18099,19998,16722,1121,7,5,8,8,Tuesday,False
2023-08-08 06:00:00,2023-08-08,13,19494,21241,17935,1104,177,6,8,8,Tuesday,False
2023-08-08 06:30:00,2023-08-08,14,21290,23191,19545,1087,500,6,8,8,Tuesday,False
2023-08-08 07:00:00,2023-08-08,15,22882,24677,20906,1146,909,7,8,8,Tuesday,False
2023-08-08 07:30:00,2023-08-08,16,23439,25212,21415,1205,1428,7,8,8,Tuesday,False
2023-08-08 08:00:00,2023-08-08,17,25452,26938,23295,1295,2048,8,8,8,Tuesday,False
2023-08-08 08:30:00,2023-08-08,18,25971,27456,23795,1384,2795,8,8,8,Tuesday,False
2023-08-08 09:00:00,2023-08-08,19,26108,27591,23975,1441,3518,9,8,8,Tuesday,False
2023-08-08 09:30:00,2023-08-08,20,25855,27337,23744,1497,3917,9,8,8,Tuesday,False
2023-08-08 10:00:00,2023-08-08,21,25661,27144,23549,1531,4202,10,8,8,Tuesday,False
2023-08-08 10:30:00,2023-08-08,22,25432,26915,23365,1565,4670,10,8,8,Tuesday,False
2023-08-08 11:00:00,2023-08-08,23,25564,27046,23506,1613,4510,11,8,8,Tuesday,False
2023-08-08 11:30:00,2023-08-08,24,25595,27077,23581,1661,4864,11,8,8,Tuesday,False
2023-08-08 12:00:00,2023-08-08,25,25824,27307,23843,1707,4523,12,8,8,Tuesday,False
2023-08-08 12:30:00,2023-08-08,26,25722,27205,23786,1752,4360,12,8,8,Tuesday,False
2023-08-08 13:00:00,2023-08-08,27,25818,27301,23974,1786,4415,13,8,8,Tuesday,False
2023-08-08 13:30:00,2023-08-08,28,25791,27274,23923,1819,4333,13,8,8,Tuesday,False
2023-08-08 14:00:00,2023-08-08,29,25729,27212,23960,1833,3714,14,8,8,Tuesday,False
2023-08-08 14:30:00,2023-08-08,30,25782,27264,24006,1846,3414,14,8,8,Tuesday,False
2023-08-08 15:00:00,2023-08-08,31,25927,27410,24124,1867,3457,15,8,8,Tuesday,False
2023-08-08 15:30:00,2023-08-08,32,26010,27492,24187,1888,3383,15,8,8,Tuesday,False
2023-08-08 16:00:00,2023-08-08,33,26226,27708,24251,1883,2987,16,8,8,Tuesday,False
2023-08-08 16:30:00,2023-08-08,34,26670,28153,24701,1878,2991,16,8,8,Tuesday,False
2023-08-08 17:00:00,2023-08-08,35,27012,28496,24984,1853,2540,17,8,8,Tuesday,False
2023-08-08 17:30:00,2023-08-08,36,27668,29150,25629,1827,2094,17,8,8,Tuesday,False
2023-08-08 18:00:00,2023-08-08,37,27644,29125,25638,1715,1594,18,8,8,Tuesday,False
2023-08-08 18:30:00,2023-08-08,38,27745,29227,25767,1602,1008,18,8,8,Tuesday,False
2023-08-08 19:00:00,2023-08-08,39,27577,29059,25596,1467,663,19,8,8,Tuesday,False
2023-08-08 19:30:00,2023-08-08,40,27231,28713,25196,1331,344,19,8,8,Tuesday,False
2023-08-08 20:00:00,2023-08-08,41,26816,28297,24762,1294,118,20,8,8,Tuesday,False
2023-08-08 20:30:00,2023-08-08,42,26293,27775,24208,1257,0,20,8,8,Tuesday,False
2023-08-08 21:00:00,2023-08-08,43,26428,27911,24310,1241,0,21,8,8,Tuesday,False
2023-08-08 21:30:00,2023-08-08,44,25673,27154,23612,1225,0,21,8,8,Tuesday,False
2023-08-08 22:00:00,2023-08-08,45,24371,25853,22397,1201,0,22,8,8,Tuesday,False
2023-08-08 22:30:00,2023-08-08,46,23069,24551,21216,1177,0,22,8,8,Tuesday,False
2023-08-08 23:00:00,2023-08-08,47,21637,23468,19889,1155,0,23,8,8,Tuesday,False
2023-08-08 23:30:00,2023-08-08,48,20470,22263,18863,1132,0,23,8,8,Tuesday,False
2023-08-09 00:00:00,2023-08-09,1,19863,21658,18271,1104,0,0,9,8,Wednesday,False
2023-08-09 00:30:00,2023-08-09,2,19423,21224,17822,1076,0,0,9,8,Wednesday,False
2023-08-09 01:00:00,2023-08-09,3,18889,20804,17357,1060,0,1,9,8,Wednesday,False
2023-08-09 01:30:00,2023-08-09,4,18703,20692,17221,1043,0,1,9,8,Wednesday,False
2023-08-09 02:00:00,2023-08-09,5,18342,20486,16872,1023,0,2,9,8,Wednesday,False
2023-08-09 02:30:00,2023-08-09,6,18067,20219,16621,1002,0,2,9,8,Wednesday,False
2023-08-09 03:00:00,2023-08-09,7,17653,20006,16246,991,0,3,9,8,Wednesday,False
2023-08-09 03:30:00,2023-08-09,8,17631,19918,16198,980,0,3,9,8,Wednesday,False
2023-08-09 04:00:00,2023-08-09,9,17593,19637,16144,977,0,4,9,8,Wednesday,False
